"GeogrMark","Translit","GeoM","Textstelle","CTH","Fundort","Dat","RefNr","Toponym"
"br.","-k]a-u-wa",NA,"KBo 47.76 Vs. 4'",663,"Bk. M","jh.","(2012/u)","<U+1E2A>aninkawa"
"KUR URU","<U+1E2B>a-ni-ta",NA,"KUB 21.9 Vs. 5'",101,"<U+1E2A>attuša","sjh.","(Bo 3925)","<U+1E2A>anita"
"URU","<U+1E2B>a-an-da-u-wa-a-aš",NA,"Bo 86/299 I 70",106,"Oberstadt","sjh.","(Bo 86/299)","<U+1E2A>andawa"
"URU","<U+1E2B>a-an-te-[",NA,"KBo 49.308 Vs. 11'",528,"HaH","jh.","(759/t)","<U+1E2A>ante["
"URU","<U+1E2B>a-an-t[i-",NA,"KBo 71.104 II 3'",526,"Unterstadt","jh.","(Bo 2021/1)","<U+1E2A>anti["
"URU","<U+1E2B>a-[",NA,"KBo 71.104 II 6'",526,"Unterstadt","jh.","(Bo 2021/1)","<U+1E2A>anti["
"URU","<U+1E2B>a-an-ti-la-aš-ša-ya",NA,"KBo 45.16 III 15'",604,"HaH","sjh.","(438/s)","<U+1E2A>antilaššaya"
"URU","<U+1E2B>a-an-te-la-aš-ši-wa[",NA,"KBo 12.120 Vs. 16'",458,"HaH","jh.","(60/s)","<U+1E2A>antelašiwa["
"URU","<U+1E2B>a-an-ti-še-ez-zu-wa",NA,"Bo 90/732 Rs. 58",222,"Oberstadt","mh.","(Bo 90/732)","<U+1E2A>antišizuwa"
"URU","<U+1E2B>a-an-ti-ši-iz-zu-wa",NA,"HKM 99 4",236,"Masat","mh.","(Mst. 75/114)","<U+1E2A>antišizuwa"
"URU","<U+1E2B>a-an-ti-ta-aš-šu",NA,"KUB 21.1 IV 17",76,"T.I","jh.","(1382/u)","<U+1E2A>antitaššu"
"URU","<U+1E2B>a-an-za-al-wa-aš",NA,"KuT 60 I 15'",527,"Kusakli Kuppe","k.A.","(KuT 60)","<U+1E2A>anzalwa"
"URU","<U+1E2B>a-an-zi-wa",NA,"HHCTO 1 Vs. 12'",209,"Ortaköy","mh.","(Çorum 21-9-90)","<U+1E2A>anziwa"
"ÍD","URU<U+1E2B>a-an-zi-wa",NA,"HHCTO 1 Vs. 13",209,"Ortaköy","mh.","(Çorum 21-9-90)","<U+1E2A>anziwa"
"URU","<U+1E2B>a-an-zi-wa-ya-za-kán",NA,"HHCTO 1 Vs. 13'",209,"Ortaköy","mh.","(Çorum 21-9-90)","<U+1E2A>anziwa"
"URU","<U+1E2B>a-an-zi-wa-ma",NA,"HHCTO 1 Vs. 15'",209,"Ortaköy","mh.","(Çorum 21-9-90)","<U+1E2A>anziwa"
"URU","<U+1E2B>a-[a]n-zi-wa-ya-za-kán",NA,"HHCTO 1 Vs. 16'",209,"Ortaköy","mh.","(Çorum 21-9-90)","<U+1E2A>anziwa"
"URU","<U+1E2B>a-an-zi-wa",NA,"KBo 23.27 I 14'",776,"Bk. A","mh.","(1234/c)","<U+1E2A>anziwa"
"URU","<U+1E2B>a-an-zi-wa",NA,"KUB 22.51 Vs. 10'",577,"<U+1E2A>attuša","jh.","(Bo 4963)","<U+1E2A>anziwa"
"URU","<U+1E2B>a-a[n-",NA,"KUB 50.108 7'",578,"<U+1E2A>attuša","jh.","(Bo 5779)","<U+1E2A>anziwa"
"URU","<U+1E2B>a-an-zu-[",NA,"KBo 57.99 2'",470,"T.I","sjh.","(859/v)","<U+1E2A>anzu["
"URU","<U+1E2B>a-zu-uš-ra",NA,"IBoT 2.131 Rs. 32",528,"<U+1E2A>attuša","jh.","(Bo 2009)","<U+1E2A>anzušra"
"URU","<U+1E2B>a-an-zu-uš-ra",NA,"KBo 5.7 Rs. 32",222,"Oberstadt","mh.","(Bo 2004)","<U+1E2A>anzušra"
"URU","<U+1E2B>a-an-zu-uš-ra",NA,"KUB 40.85 Rs. 12'",295,"<U+1E2A>attuša","sjh.","(Bo 778)","<U+1E2A>anzušra"
"URU","<U+1E2B>a-an-zu-wa-l[i",NA,"KBo 64.261 4'",832,"T.I","jh.","(482/z)","<U+1E2A>anzuwali"
"br.","<U+1E2B>]a-pal-la",NA,"KBo 5.4 Rs. 1",67,"T.I *","jh.","(Bo 2037)","<U+1E2A>apalla"
"KUR URU","<U+1E2B>[a-",NA,"KBo 5.4 Vs. 36'",67,"T.I *","jh.","(Bo 2037)","<U+1E2A>apalla"
"URU","<U+1E2B>a-ap-pa-la",NA,"KUB 48.105 Rs. 38",529,"HaH","sjh.","(435/s)","<U+1E2A>apalla"
"URU","<U+1E2B>a-pa-al-la",NA,"HT 1 III 1",394,"HaH","jh.","(1161/u)","<U+1E2A>apalla"
"URU","<U+1E2B>a-pal-la",NA,"KBo 14.7 I 10'",40,"<U+1E2A>attuša","jh.","(Bo 6455)","<U+1E2A>apalla"
"KUR URU","<U+1E2B>a-pa-al-la-ma-az",NA,"KUB 14.1 Rs. 21",147,"T.I","mh.","(603/u)","<U+1E2A>apalla"
"KUR URU","<U+1E2B>a-pa-al-la-ma-az",NA,"KUB 14.1 Rs. 21",147,"T.I","mh.","(603/u)","<U+1E2A>apalla"
