"GeogrMark","Translit","GeoM","Textstelle","CTH","Fundort","Dat","RefNr","Toponym"
"br.","-š]i-ya",NA,"KUB 15.34 I 58",483,"<U+1E2A>attuša","mh.","(Bo 3720)","Alašiya"
"KUR","a-la-ši-ya",NA,"KUB 22.30 Vs.? 24''",573,"<U+1E2A>attuša","jh.","(Bo 4852)","Alašiya"
"[U]RU","a-la-ši-ya-az",NA,"KUB 44.63 III 3'",461,"<U+1E2A>attuša","jh.","(Bo 2935)","Alašiya"
"br.","-l]a-ši-za",NA,"KUB 59.51 I 8'",413,"<U+1E2A>attuša","jh.","(Bo 3160)","Alašiya"
"URU","al-<U+1E2B>a-an",NA,"KBo 10.2 II 10",4,"Bk. K","jh.","(202/p)","Al<U+1E2B>a"
"KUR URU","al-<U+1E2B>a-aš",NA,"KBo 10.2 II 9",4,"Bk. K","jh.","(202/p)","Al<U+1E2B>a"
"KUR URU","al-<U+1E2B>a",NA,"KBo 1.1 Vs. 12",51,"T.I","k.A.","(Bo 69/299)","Al<U+1E2B>a"
"KUR URU","al-<U+1E2B>a",NA,"KBo 1.1 Vs. 21",51,"T.I","k.A.","(Bo 69/299)","Al<U+1E2B>a"
"URU","a-li-ša","","Bo 4264 lk. Kol. 8'",234,"<U+1E2A>attuša","k.A.","(Bo 4264)","Ališa"
"URU","a-li-ša","","Bo 9054 4’",530,"<U+1E2A>attuša","jh.","(Bo 9054)","Ališa"
"URU","a-li-ša-az","","Privat 29 8'",670,"---","k.A.","(Privat 29)","Ališa"
"URU","a-li-ša","","HT 4 16'",527,"<U+1E2A>attuša","jh.","(BM 108552)","Ališa"
"URU","a-li-ša","","KBo 16.77 Rs.! 11'",627,"Bk. K","jh.","(132/r)","Ališa"
"URU","a-l[i-","","KBo 17.46 Vs. 11'",627,"Bk. A","ah.","(30/a)","Ališa"
"URU","a-li-ša","","KUB 26.50 Vs. 27'",225,"T.I","jh.","(536/u)","Ališa"
"URU","a-li-ša","","KBo 16.80 Rs. 5'",627,"Bk. A","mh.?","(354/c)","Ališa"
"URU","a-[","","KBo 30.157 I 6'",669,"HaH","jh.","(458/t)","Ališa"
"URU","a-li-ša","","KUB 28.114 Vs. 8'",743,"<U+1E2A>attuša","jh.","(281/n)","Ališa"
"URU","a-li-ša-za","","KBo 44.144 Vs. 6'",670,"Bk. G","jh.","(19/o)","Ališa"
"KUR URU","a-l[i-","","KBo 45.179 II 10",529,"HaH","jh.","(434/s)","Ališa"
"[U]RU","a-li-ša","","KBo 59.73 6'",670,"T.I","jh.","(1029/z)","Ališa"
"URU","a-li-ša","","KBo 4.13 I 25'",625,"<U+1E2A>attuša","sjh.","(Bo 346)","Ališa"
"URU","a-l[i-","","Bo 5005 Rs. 8'",627,"<U+1E2A>attuša","sjh.","(Bo 4814)","Ališa"
"URU","a-li-š[a","","KUB 34.86 Vs. 3'",627,"Bk. A","mh.","(311/b)","Ališa"
"br.","-š]a","","KUB 34.86 Vs. 8'",627,"Bk. A","mh.","(311/b)","Ališa"
"URU","a-li-ša","","KBo 16.68 III 13'",627,"Bk. A","mh.","(311/b)","Ališa"
"URU","a-li-ša","","KBo 16.68 III 19'",627,"Bk. A","mh.","(311/b)","Ališa"
"URU","a-li-ša","","KBo 16.68 III 25'",627,"Bk. A","mh.","(311/b)","Ališa"
"URU","a-l[i-š]a","","KBo 16.68 III 7' + KBo 34.21 5'",627,"Bk. A","mh.","(311/b)","Ališa"
"URU","a-[","KI","KBo 16.68 I 20",627,"Bk. A","mh.","(311/b)","Ališa"
"U[RU]","-š]a","","KBo 34.179 Rs.? 4' + KBo 16.68 IV 9'",627,"Bk. A","mh.","(311/b)","Ališa"
"URU","a-[","","KBo 20.66 2'",627,"Bk. A","mh.","(311/b)","Ališa"
"br.","-l]i-[","","KBo 20.66 9'",627,"Bk. A","mh.","(311/b)","Ališa"
"URU","a-li-ša-il","","VBoT 68 II 18'",231,"<U+1E2A>attuša","jh.","(AO 9608)","Ališa"
"URU","a-li-ša-a-il","","VBoT 68 III 6",231,"<U+1E2A>attuša","jh.","(AO 9608)","Ališa"
"URU","al-mi-na-an",NA,"KBo 5.6 I 13",40,"T.I *","sjh.","(Bo 2003)","Almina"
"URU","al-mi-na-an",NA,"KBo 5.6 I 31",40,"T.I *","sjh.","(Bo 2003)","Almina"
"KUR URU","al-mi-na-wa-ra-an-kán",NA,"KBo 5.6 I 4",40,"T.I *","sjh.","(Bo 2003)","Almina"
"URU","al-mi-na",NA,"KBo 5.6 I 6",40,"T.I *","sjh.","(Bo 2003)","Almina"
"URU","al-mi-na-an",NA,"KBo 5.6 I 9",40,"T.I *","sjh.","(Bo 2003)","Almina"
"br.","]-na-an",NA,"KUB 31.7 Vs. 3",40,"<U+1E2A>attuša","jh.","(Bo 4687)","Almina"
"KUR","al-[",NA,"ABoT 1.16 2'",574,"<U+1E2A>attuša","jh.","(AnAr 6989)","Alše"
"KUR","al-ša-i-ú",NA,"KBo 1.2 Vs. 31'",51,"<U+1E2A>attuša","k.A.","(VAT 13024)","Alše"
"KUR","al-še",NA,"KBo 1.2 Vs. 6'",51,"<U+1E2A>attuša","k.A.","(VAT 13024)","Alše"
"KUR","al-še",NA,"KBo 1.2 Vs. 7'",51,"<U+1E2A>attuša","k.A.","(VAT 13024)","Alše"
"URU","a-al-zi-ya-az",NA,"KBo 2.9 I 8'",716,"Bk. E *","sjh.","(Bo 12)","Alše"
"[UR]U","al-ši",NA,"KBo 10.12 II 14'",49,"Bk. K","jh.","(276/i)","Alše"
"KUR URU","al-še",NA,"ABoT 2.2 Vs. 4'",53,"T.I","k.A.","(568/v)","Alše"
"KUR URU","al-še",NA,"KBo 28.113 Vs.? 12'",51,"T.I","k.A.","(535/u)","Alše"
"[U]RU","al-zi-ya-az",NA,"KUB 19.20 Vs. 3'",154,"HaH","jh.","(154/s)","Alše"
"KUR URU","a-al-zi-ya",NA,"KUB 15.38 I 6'",483,"T.I","sjh.","(Bo 69/264)","Alše"
"KUR URU","al-še",NA,"KBo 1.1 Vs. 25",51,"T.I","k.A.","(Bo 69/299)","Alše"
"KUR URU","al-še",NA,"KBo 1.1 Vs. 26",51,"T.I","k.A.","(Bo 69/299)","Alše"
"KUR URU","al-še-a-i-ú",NA,"KBo 1.1 Vs. 50",51,"T.I","k.A.","(Bo 69/299)","Alše"
"KUR URU","al-še",NA,"KBo 1.3 Vs. 10",52,"T.I *","k.A.","(Bo 2907)","Alše"
"KUR URU","al-še",NA,"KBo 1.3 Vs. 12",52,"T.I *","k.A.","(Bo 2907)","Alše"
"KUR URU","al-še",NA,"KBo 1.3 Vs. 3",52,"T.I *","k.A.","(Bo 2907)","Alše"
"KUR URU","al-zi-ya",NA,"KUB 3.87 16'",216,"<U+1E2A>attuša","jh.","(Bo 501)","Alše"
"KUR URU","a-al-zi-ya",NA,"KUB 15.34 I 58",483,"<U+1E2A>attuša","mh.","(Bo 3720)","Alše"
"KUR","a[l-š]e",NA,"KBo 1.4 II 9",53,"T.I","k.A.","(2015/g)","Alše"
"KUR","al-še",NA,"KBo 1.4 I 19",53,"T.I","k.A.","(2015/g)","Alše"
"br.","]-lu-ša-an",NA,"KBo 16.53 Vs. 3",824,"Bk. E","jh.","(1600/c)","Aluša"
"KUR URU","a-lu-ša[",NA,"KUB 34.43 Vs.? 1'",562,"Bk.","jh.","(291/a)","Aluša"
"K[UR] [UR]U","am-ma-da-na",NA,"KUB 57.8 Rs. 12’",187,"<U+1E2A>attuša","jh.","(Bo 6599)","Ammadana (?)"
"br.","a]m-ma-da-na",NA,"KUB 57.8 Vs. 15",187,"<U+1E2A>attuša","jh.","(Bo 6599)","Ammadana (?)"
"KUR URU","am-ka",NA,"KBo 5.6 III 3",40,"T.I *","sjh.","(Bo 2003)","Amka"
"KUR URU","am-ka",NA,"KBo 5.6 III 4",40,"T.I *","sjh.","(Bo 2003)","Amka"
"KUR URU","am-ka",NA,"KBo 5.6 III 5",40,"T.I *","sjh.","(Bo 2003)","Amka"
"[U]RU","am-ga",NA,"KBo 8.38 Rs. 7'",215,"Bk. D","jh.","(74/l)","Amka"
"KUR URU","am-ga",NA,"KBo 14.12 IV 8",40,"Bk. A","jh.","(293/b)","Amka"
"br.","-k]a",NA,"KBo 14.12 IV 9",40,"Bk. A","jh.","(293/b)","Amka"
"KUR URU","a-am-ga",NA,"KUB 14.11 II 8",378,"T.I","sjh.","(650/u)","Amka"
"KUR","am-ga",NA,"KUB 14.8 Vs. 19'",378,"<U+1E2A>attuša","jh.","(Bo 2803)","Amka"
"KUR","a-am-pa-ra",NA,"DAAM 1.36 Rs. 10’",529,"Kayalipinar","sjh.","(Kp 14/95)","Ampara"
"KUR URU","am-ba-ra-ma-kán",NA,"KBo 16.20 lk. Kol. 6'",211,"Bk. A","sjh.","(346/f)","Ampara"
"URU","am-pa-ra",NA,"KBo 18.50 Vs. 7",188,"Bk. D","jh.","(461/w)","Ampara"
"URU","am-pa-ra",NA,"KBo 18.50 Vs. 8",188,"Bk. D","jh.","(461/w)","Ampara"
"URU","am-ba-ra-za",NA,"KUB 40.80 Vs. 12",297,"<U+1E2A>attuša","jh.","(Bo 646)","Ampara"
"URU","a-mur-ri","","Bo 3438 4'",209,"<U+1E2A>attuša","jh.","(Bo 3438)","Amurru"
"URU","a-mur-ri","","Bo 3438 8'",209,"<U+1E2A>attuša","jh.","(Bo 3438)","Amurru"
"KUR URU","a-mur-ri","","Bo 69/821 1' + 1436/u Vs. 6'",105,"T.I","sjh.","(1198/u)","Amurru"
"KUR URU","-mu]r-ri","","Bo 69/821 3' + 1436/u Vs. 8'",105,"T.I","sjh.","(1198/u)","Amurru"
"[KU]R","a-mur-ri","","1436/u 1' + 1198/u Vs. 5",105,"T.I","sjh.","(1198/u)","Amurru"
"KUR","a-mur-ri","","KUB 8.82 Vs. 6",105,"T.I","sjh.","(1198/u)","Amurru"
"KUR URU","a-mur-ra","","KUB 23.1 I 13",105,"T.I","sjh.","(670/v)","Amurru"
"KUR.KUR<U+1E2A>I.AURU","a-mur-ra","","KUB 23.1 I 17",105,"T.I","sjh.","(670/v)","Amurru"
"KUR URU","a-mur-ra","","KUB 23.1 I 29",105,"T.I","sjh.","(670/v)","Amurru"
"KUR URU","a-mur-ra","","KUB 23.1 I 35",105,"T.I","sjh.","(670/v)","Amurru"
"KUR URU","a-mur-ri-ya","","KUB 23.1 I 37",105,"T.I","sjh.","(670/v)","Amurru"
"KUR URU","a-mur-ri","","KUB 23.1 I 39",105,"T.I","sjh.","(670/v)","Amurru"
"KUR","a-mur-ri","","KUB 23.1 I 44",105,"T.I","sjh.","(670/v)","Amurru"
"KUR URU","a-mur-ri","","KUB 23.1 II 3",105,"T.I","sjh.","(670/v)","Amurru"
"KUR URU","a-mur-ri","","Bo 86/299 IV 36",106,"Oberstadt","sjh.","(Bo 86/299)","Amurru"
"[KU]R","MAR.T[U","","ABoT 1.45 1'",532,"<U+1E2A>attuša","jh.","(AnAr 6990)","Amurru"
"[K]UR URU","a-mur-ri","","FHL 64 4'",208,"<U+1E2A>attuša","k.A.","(AO 7733.20)","Amurru"
"KUR","a-mur-ri-kán","","IBoT 1.31 Vs. 2",241,"<U+1E2A>attuša","jh.","(Bo 10402)","Amurru"
"KUR","a-mur-ri","","KBo 1.10 Rs. 14",172,"Bk. *","k.A.","(Bo 1802)","Amurru"
"KUR","a-mur-ri","","KBo 1.19 Vs. 6'",156,"Bk. E *","k.A.","(VAT 6169)","Amurru"
"KUR","a-mur-ri","","KBo 1.22 Rs. 14'",156,"Bk. E *","k.A.","(VAT 6169)","Amurru"
"URU","a-[","","KBo 2.9 I 4'",716,"Bk. E *","sjh.","(Bo 12)","Amurru"
"KUR URU","MAR.T[U]","","KBo 2.19 Rs. 8'",533,"Bk. E *","jh.","(Bo 21)","Amurru"
"KUR URU","a-mur-ri","","KBo 3.13 Vs. 12'",311,"<U+1E2A>attuša","jh.","(VAT 13009)","Amurru"
"KUR","a-mur-ri","","KBo 8.16 Vs. 4",193,"Bk. G","jh.","(141/m)","Amurru"
"br.","-r]i","","KBo 8.16 Vs. 9",193,"Bk. G","jh.","(141/m)","Amurru"
"br.","-m]ur-ri","","KBo 8.30 Vs. 3",297,"Bk. D","jh.","(12/l)","Amurru"
"KUR URU","a-mur-ri-ya-kán","","KBo 10.12 III 35'",49,"Bk. K","jh.","(276/i)","Amurru"
"KUR URU","a-mur-ri","","KBo 10.12 III 7'",49,"Bk. K","jh.","(276/i)","Amurru"
"KUR URU","MAR.TU","","KBo 18.19 Rs. 10'",209,"Bk. M","jh.","(1141/u)","Amurru"
"[KU]R URU","a-mur-ra","","KBo 18.30 Vs. 22",188,"Bk. D","jh.","(375/w)","Amurru"
"URU","a?-[","","KUB 19.4 2'",40,"T.I","jh.","(953/u)","Amurru"
"KUR","a-mur-ri","","KBo 28.24 Vs. 8'",216,"Bk. A","k.A.","(401/c)","Amurru"
"KUR URU","a-mur-ri","","KBo 28.54 Vs. 6",208,"Bk. A","k.A.","(65/a)","Amurru"
"KUR URU","a-mur-[","","KBo 28.57 14'",208,"T.I","jh.","(1375/u)","Amurru"
"KUR","a-mur-ri","","KBo 28.79 Vs. 6'",208,"Bk. A","k.A.","(230/e)","Amurru"
"KUR URU","a-mur-ri","","KBo 1.8 Vs. 12",92,"T.I","jh.","(408/u)","Amurru"
"KUR URU","a-mur-ri","","KBo 1.8 Vs. 12",92,"T.I","jh.","(408/u)","Amurru"
"KUR URU","a-mur-ri","","KBo 1.8 Vs. 13",92,"T.I","jh.","(408/u)","Amurru"
"KUR URU","a-mur-ri","","KBo 1.8 Vs. 18",92,"T.I","jh.","(408/u)","Amurru"
"KUR URU","a-mur-ri","","KBo 1.8 Vs. 19",92,"T.I","jh.","(408/u)","Amurru"
"KUR URU","a-mur-ri","","KBo 1.8 Vs. 20",92,"T.I","jh.","(408/u)","Amurru"
"br.","]-mur-ri","","KBo 1.8 Vs. 20",92,"T.I","jh.","(408/u)","Amurru"
"KUR URU","a-mur-ri","","KBo 1.8 Vs. 23",92,"T.I","jh.","(408/u)","Amurru"
"KUR URU","a-mur-ri","","KBo 1.8 Vs. 25",92,"T.I","jh.","(408/u)","Amurru"
"KUR URU","a-mur-ri","","KBo 1.8 Vs. 25",92,"T.I","jh.","(408/u)","Amurru"
"KUR URU","a-mur-ri-i","","KBo 1.8 Vs. 29",92,"T.I","jh.","(408/u)","Amurru"
"KUR URU","a-mur-ri","","KBo 1.8 Vs. 30",92,"T.I","jh.","(408/u)","Amurru"
"KUR URU","a-mur-ri","","KBo 1.8 Vs. 31",92,"T.I","jh.","(408/u)","Amurru"
"KUR URU","a-mur-ri","","KBo 1.8 Vs. 34",92,"T.I","jh.","(408/u)","Amurru"
"KUR URU","a-mur-ri","","KBo 1.8 Vs. 6",92,"T.I","jh.","(408/u)","Amurru"
"KUR URU","a-mur-ri","","KBo 1.8 Vs. 8",92,"T.I","jh.","(408/u)","Amurru"
"br.","a-mur-ri","","KBo 1.8 Vs. 37",92,"T.I","jh.","(408/u)","Amurru"
"KUR URU","a-mur-ri","","KBo 28.119 9'",49,"T.I","jh.","(541/u)","Amurru"
"KUR","MAR.TU","","KBo 34.111 Vs. 7'",532,"Bk. D","jh.","(833/f)","Amurru"
"KUR URU","a-mur-ra","","KBo 9.96 I 8'",590,"Bk. A","jh.","(220/e)","Amurru"
"KUR","a-mur-ri-w[a?","","KBo 50.24 II 14'",72,"T.I","jh.","(1259/u)","Amurru"
"br.","<U+2E22>a<U+2E23>-mur-ri-wa-ták-kán","","KBo 50.24 II 16'",72,"T.I","jh.","(1259/u)","Amurru"
"KUR URU","a-[ -r]i-wa-kán","","KBo 50.24 II 20'",72,"T.I","jh.","(1259/u)","Amurru"
"KUR URU","<U+2E22>a-mur-ri<U+2E23>","","KBo 50.24 II 22'",72,"T.I","jh.","(1259/u)","Amurru"
"KUR URU","a-[","","KBo 50.24 II 4'",72,"T.I","jh.","(1259/u)","Amurru"
"br.","-m]u[r-","","KBo 50.24 III 8'",72,"T.I","jh.","(1259/u)","Amurru"
"KUR URU","a-mur-ri-ya","","KBo 5.9 I 18'",62,"T.I","jh.","(456/z)","Amurru"
"KUR URU","a-mur-ri","","KBo 5.9 I 25'",62,"T.I","jh.","(456/z)","Amurru"
"KUR URU","a-mur-ri","","KBo 5.9 II 35'",62,"T.I","jh.","(456/z)","Amurru"
"URU","a-mur-ri","","KBo 5.9 IV 14",62,"T.I","jh.","(456/z)","Amurru"
"br.","]-ri","","KBo 22.39 III 17'",62,"T.I","jh.","(456/z)","Amurru"
"[UR]U","a-mur-ri","","KUB 23.126 II 40",63,"T.I","jh.","(1713/u)","Amurru"
"KUR URU","MAR.TU","","KUB 15.38 I 3'",483,"T.I","sjh.","(Bo 69/264)","Amurru"
"URU","a-[","","KUB 4.94 Rs. 7",49,"<U+1E2A>attuša","k.A.","(Bo 2409)","Amurru"
"KUR","a-mur-ri","","KUB 3.12 3'",216,"<U+1E2A>attuša","k.A.","(Bo 1950)","Amurru"
"KUR","a-m[ur-","","KUB 3.12 6'",216,"<U+1E2A>attuša","k.A.","(Bo 1950)","Amurru"
"br.","<U+02F9>a<U+02FA>-mur-ri","","KUB 3.14 Vs. 18",62,"T.I *","k.A.","(Bo 5592)","Amurru"
"KUR URU","a-m[ur-","","KUB 48.71 Vs. 5'",49,"<U+1E2A>attuša","k.A.","(Bo 4452)","Amurru"
"KUR URU","a-mur-ri","","KUB 48.71 Vs. 7'",49,"<U+1E2A>attuša","k.A.","(Bo 4452)","Amurru"
"KUR","a-mur-ri","","KUB 3.38 Vs. 4",170,"<U+1E2A>attuša","k.A.","(Bo 2288)","Amurru"
"—","a-mur!-ri","","KUB 3.60 Vs. 7'",216,"<U+1E2A>attuša","k.A.","(Bo 5246)","Amurru"
"br.","]-mur-ri","","KUB 3.81 10'",216,"","k.A.","(Bo 4837)","Amurru"
"[UR]U","MAR.TU","","KUB 8.21 13'",534,"<U+1E2A>attuša","jh.","(Bo 9150)","Amurru"
"URU","a-mur-ri","","KUB 12.61 III! 8'",342,"<U+1E2A>attuša","sjh.","(Bo 3064)","Amurru"
"KUR URU","MAR.TU","","KUB 15.34 I 55",483,"<U+1E2A>attuša","mh.","(Bo 3720)","Amurru"
"KUR URU","a-mur-ra","","KUB 19.9 I 12'",83,"<U+1E2A>attuša","jh.","(Bo 2631)","Amurru"
"KUR URU","a-mur-ri","","KUB 19.9 I 20'",83,"<U+1E2A>attuša","jh.","(Bo 2631)","Amurru"
"br.","]-ri-ya","","KUB 21.17 I 15",86,"<U+1E2A>attuša","jh.","(Bo 2454)","Amurru"
"KUR URU","a-mur-ri","","KUB 21.33 14'",79,"<U+1E2A>attuša","jh.","(Bo 487)","Amurru"
"KUR URU","a-mur-ri","","KUB 21.33 15'",79,"<U+1E2A>attuša","jh.","(Bo 487)","Amurru"
"KUR URU","a-mur-ri","","KUB 21.33 16'",79,"<U+1E2A>attuša","jh.","(Bo 487)","Amurru"
"KUR URU","a-mur-ri","","KUB 21.38 Rs. 3",176,"<U+1E2A>attuša","jh.","(Bo 2045)","Amurru"
"[K]UR URU","a-mur-ri-ya","","KUB 21.38 Vs. 47'",176,"<U+1E2A>attuša","jh.","(Bo 2045)","Amurru"
"URU","a-mur-ri","","KUB 23.61 Vs. 9'",214,"<U+1E2A>attuša","jh.","(Bo 3221)","Amurru"
"[UR]U","a-mur-ri","","KBo 6.28 Vs. 22",88,"T.I *","jh.","(Bo 1416)","Amurru"
"KUR URU","a-mur-ri","","KBo 6.28 Vs. 23",88,"T.I *","jh.","(Bo 1416)","Amurru"
"[KUR].KURMEŠ","a-mur-ri","","KBo 6.28 Vs. 25",88,"T.I *","jh.","(Bo 1416)","Amurru"
"KUR URU","a-mur-ri","","KUB 26.89 15'",209,"<U+1E2A>attuša","k.A.","(Bo 1610)","Amurru"
"br.","a-mur-ri-ya","","KUB 31.27 3'",86,"<U+1E2A>attuša","sjh.","(Bo 4561)","Amurru"
"KUR URU","a-m[ur-","","KUB 31.80 Vs. 5",209,"<U+1E2A>attuša","jh.","(Bo 5252)","Amurru"
"KUR URU","a-mur-ri","","KUB 31.80 Vs. 7",209,"<U+1E2A>attuša","jh.","(Bo 5252)","Amurru"
"KUR URU","a-mur-ri","","KUB 31.80 Vs. 9",209,"<U+1E2A>attuša","jh.","(Bo 5252)","Amurru"
"KUR URU","MAR.TU","KI","KUB 34.13 Vs. 6'",534,"Bk. A","jh.","(56/a)","Amurru"
"KUR","a-mur-r[i","","Bo 5330 Rs. 6'",241,"<U+1E2A>attuša","jh.","(Bo 914)","Amurru"
"KUR URU","a-mur-r[i","","KUB 42.65 Rs.? 6'",241,"<U+1E2A>attuša","jh.","(Bo 914)","Amurru"
"KUR URU","MAR.TU","","KUB 43.3 Vs. 5'",534,"<U+1E2A>attuša","mh.","(Bo 2209)","Amurru"
"br.","MAR].TU","","KUB 43.20 10'",560,"<U+1E2A>attuša","jh.","(Bo 6480)","Amurru"
"URU","an-x[",NA,"Bo 5144 III 9'",712,"<U+1E2A>attuša","jh.","(Bo 5144)","An["
"URU","a[n?-",NA,"KBo 30.52 r. Kol. 2'",670,"Bk. A","jh.","(188/b)","An["
"URU","an-[",NA,"KBo 38.157 8'",330,"Bk. A","jh.","(1437/c)","An["
"KUR URU","<U+2E22>an<U+2E23>-[",NA,"KBo 39.265 r. Kol. 10'",832,"Bk. A","mh.","(66/b)","An["
"PÚ","an-[",NA,"KBo 70.109 II 44",527,"Bkaya","jh.","(Bo 97/7)","An["
"<U+2E22>URU<U+2E23>","a[n-",NA,"KBo 44.9 Rs. 1'",211,"Bk. A","jh.","(231/r)","An["
"URU","a-a[n-",NA,"KUB 23.72 Rs. 33",146,"T.I","mh.","(1684/u)","An["
"URU","an-[",NA,"KBo 54.104 lk. Rd. 1",579,"T.I","jh.","(1949/u)","An["
"URU","an-[",NA,"KUB 19.8 I 22'",83,"<U+1E2A>attuša","jh.","(Bo 2705)","An["
"KUR URU","a[n-",NA,"KUB 49.52 Rs. 6'",577,"<U+1E2A>attuša","sjh.","(Bo 6858)","An["
"URU","a[n-","","KBo 51.135 8'",633,"T.I","jh.","(556/u)","Ankuwa"
"br.","]-ku-wa","KI","KBo 16.68 I 17",627,"Bk. A","mh.","(311/b)","Ankuwa"
"URU","<U+2E22>a-an-ku<U+2E23>-[w]a","KI","KBo 34.179 Vs.? 6' + KBo 16.68 I 12'",627,"Bk. A","mh.","(311/b)","Ankuwa"
"br.","]-ku-u-wa","","Bo 6081 Vs. 10'",670,"<U+1E2A>attuša","jh.","(Bo 6081)","Ankuwa"
"URU","an-ku-wa","","Bo 6457 Vs.? 9'",215,"<U+1E2A>attuša","jh.","(Bo 6457)","Ankuwa"
"[UR]U","an-ku-wa","","Bo 6809 Vs. 3'",670,"<U+1E2A>attuša","jh.","(Bo 6809)","Ankuwa"
"URU","an-ku-wa","","Bo 9016 10’",627,"<U+1E2A>attuša","sjh.","(Bo 9016)","Ankuwa"
"URU","a-an-ku-wa-az","","Privat 29 14'",670,"---","k.A.","(Privat 29)","Ankuwa"
"URU","a-an-ku-wa","KI","2064/g Vs. 3",222,"T.I","mh.","(2064/g)","Ankuwa"
"[UR]U","a-an-ku-wa","","2078/g Rs. 4’",222,"T.I","mh.","(2078/g)","Ankuwa"
"URU","an-ku-wa","","1198/u Rs. 16'",105,"T.I","sjh.","(1198/u)","Ankuwa"
"URU","an-ku-wa-aš","","Bo 86/299 III 97",106,"Oberstadt","sjh.","(Bo 86/299)","Ankuwa"
"URU","a-a[n]-ku-wa","KI","VAT 7436 Vs. 21",222,"<U+1E2A>attuša","mh.","(VAT 7436)","Ankuwa"
"URU","a-an-ku-<U+2E22>wa<U+2E23>","KI","VAT 7463 Rs. 27",222,"<U+1E2A>attuša","mh.","(VAT 7463)","Ankuwa"
"KUR? URU","a-an-ku-wa","K[I]","VAT 7463 Rs. 29",222,"<U+1E2A>attuša","mh.","(VAT 7463)","Ankuwa"
"URU","an-ku-wa-aš","","ABoT 1.56 II 23'",256,"<U+1E2A>attuša","sjh.","(AnAr 8361)","Ankuwa"
"[UR]U","an-ku-wa-a[š","","CHDS 2.112 5'",212,"<U+1E2A>attuša","jh.","(Bo 9663)","Ankuwa"
"[U]RU","an-ku-wa","","CHDS 2.143 2’",530,"<U+1E2A>attuša","jh.","(Bo 9702)","Ankuwa"
"URU","an-ku-wa","","Bo 2689 V? 17'",592,"<U+1E2A>attuša","sjh.","(Bo 2689)","Ankuwa"
"URU","an-ku-wa","","HT 2 V 14",235,"<U+1E2A>attuša","jh.","(BM 108549)","Ankuwa"
"URU","a-[","","IBoT 1.29 Vs. 11",633,"<U+1E2A>attuša","mh.?","(Bo 2017)","Ankuwa"
"URU","an-ku-wa","","IBoT 1.31 Vs. 12",241,"<U+1E2A>attuša","jh.","(Bo 10402)","Ankuwa"
"URU","an-ku-wa[","","IBoT 4.35 Vs. r. Kol. 3'",530,"<U+1E2A>attuša","jh.","(Bo 997)","Ankuwa"
"URU","an-ku-i","","KBo 3.34 II 10",8,"<U+1E2A>attuša","jh.","(VAT 13062)","Ankuwa"
"URU","an-ku-i-pát","","KBo 3.34 II 11",8,"<U+1E2A>attuša","jh.","(VAT 13062)","Ankuwa"
"URU!","an-ku-wa","","KBo 3.34 II 13",8,"<U+1E2A>attuša","jh.","(VAT 13062)","Ankuwa"
"URU","a-an-ku-wa","","KBo 5.8 II 7",61,"T.I *","jh.","(Bo 2022)","Ankuwa"
"URU","a-an-ku-[","","KBo 8.106 3'",650,"Bk.","jh.","(117/m)","Ankuwa"
"URU","an-ku-wa","","KBo 10.20 IV 17",604,"Bk. K","jh.","(126/p)","Ankuwa"
"URU","an-ku-wa","","KBo 10.24 IV 22",627,"Bk. K","jh.","(294/p)","Ankuwa"
"URU","<U+1E2B>a-ni-ik-ku-i-il","","KBo 10.24 IV 30",627,"Bk. K","jh.","(294/p)","Ankuwa"
"URU","a-an-ku-wa","","KBo 10.31 II 8'",627,"Bk. K","jh.","(225/p)","Ankuwa"
"URU","a-an-[ku]-wa","","KBo 10.31 III 12'",627,"Bk. K","jh.","(225/p)","Ankuwa"
"[UR]U","a-ku-wa","","KBo 12.8 I 3'",20,"HaH","sjh.","(43/t)","Ankuwa"
"URU","an-ku-wa","","KBo 13.42 12'",661,"HaH","jh.","(101/u)","Ankuwa"
"URU","an-ku-i","","KBo 3.36 Vs. 17'",8,"HaH","sjh.","(1021/u)","Ankuwa"
"URU","an-ku-i-pát","","KBo 3.36 Vs. 18'",8,"HaH","sjh.","(1021/u)","Ankuwa"
"br.","a]n-ku-wa","","KBo 3.36 Vs. 20'",8,"HaH","sjh.","(1021/u)","Ankuwa"
"URU","a-an-ku-w[a","","KBo 13.180 12'",642,"HaH","jh.","(616/u)","Ankuwa"
"URU","an-ku-wa","","KBo 13.214 IV 17'",592,"HaH","sjh.","(2189/g)","Ankuwa"
"URU","a-an-ku-wa","","KBo 16.82 Vs.? 8'",666,"Bk. A","mh.","(309/c)","Ankuwa"
"URU","an-k[u-","","KUB 14.15 I 21'",61,"T.I","jh.","(897/v)","Ankuwa"
"URU","a-an-ku-wa","","KBo 20.4 I 3",635,"Bk. A","ah.","(366/b)","Ankuwa"
"URU","<U+1E2B>a-ni-ik-ku-un","","KBo 17.46 Vs. 12'",627,"Bk. A","ah.","(30/a)","Ankuwa"
"[UR]U","an-ku-aš-ša-aš[","","KBo 38.63 6'",750,"Bk. A","mh.","(253/q)","Ankuwa"
"URU","an-ku-wa[","","KBo 17.79 7'",664,"Bk. D","jh.","(363/i)","Ankuwa"
"URU","an-ku-u-wa","","KBo 18.39 7'",209,"Bk. A","jh.","(861/c)","Ankuwa"
